C,80,43,4685
Z,98,91,167
G,44,30,3474
M,49,64,2520
B,30,26,6687
C,72,2,1383
S,43,49,4530
P,92,42,6279
O,73,9,6767
K,19,24,4250
J,77,20,4744
J,53,19,3116
C,92,59,2389
E,96,31,6886
A,23,63,5073
U,0,59,6489
M,3,97,4014
Z,19,19,3831
N,16,98,6703
G,73,4,6798
P,93,35,2974
E,57,22,4009
H,21,54,2232
T,59,63,6002
T,98,54,1531
P,30,13,6912
B,15,13,5383
C,31,88,3064
H,31,9,2624
V,76,31,148
N,43,34,5309
I,89,59,3018
X,50,67,4840
R,0,93,6540
I,74,20,2641
T,52,41,5788
D,96,95,5002
P,89,54,3693
J,79,19,6890
B,31,78,205
N,71,41,198
J,94,65,2224
Z,0,68,5005
L,88,61,2026
C,10,93,2397
W,12,22,1642
W,99,0,2200
C,58,69,6799
T,11,29,2625
D,69,35,2161
B,79,16,2549
V,9,35,2173
P,62,34,786
J,57,68,6502
K,55,94,2175
D,73,60,1376
O,4,51,1427
O,10,35,6844
Z,37,68,4099
S,32,38,2116
J,10,59,1711
X,3,12,6527
I,45,86,2741
W,58,41,5936
S,28,91,3736
S,37,65,4613
Z,71,79,6235
I,37,76,5811
Q,61,5,3221
A,51,52,4841
Z,44,23,332
J,28,1,3131
H,61,34,3345
K,14,70,3840
D,32,2,4725
M,74,2,6664
N,98,10,6730
M,65,57,978
R,1,27,4219
I,51,16,3196
E,4,6,4837
E,35,90,5405
V,94,87,2498
L,60,12,6967
B,78,30,6438
N,37,18,3527
K,26,71,3023
I,34,55,837
V,51,52,1716
R,24,11,5910
E,88,68,5282
Q,75,24,3682
E,30,91,2805
V,32,63,3938
R,80,21,3631
D,80,58,1948
M,81,96,4955
B,8,73,5856
W,82,21,4274
J,1,60,4391
B,41,86,2508
B,62,19,5745
B,26,54,6279
J,93,15,343
M,97,84,6225
S,12,58,6297
L,56,64,3478
Y,74,31,1206
J,11,34,5325
A,73,75,3707
I,72,19,764
M,84,13,2142
O,15,25,2898
H,13,32,3864
R,1,76,2949
E,92,24,3541
Q,51,81,881
X,13,36,5319
A,18,8,3126
O,13,19,6088
P,63,21,2865
C,38,14,1476
G,11,2,3996
J,41,26,1633
J,30,75,4534
T,73,72,1448
N,99,70,3042
P,29,38,4933
H,61,42,3075
P,81,53,6120
O,17,49,5007
B,23,83,1587
W,55,36,4530
C,17,93,3312
P,40,43,725
M,24,45,1564
Z,0,51,5959
U,92,88,5150
B,11,16,814
A,97,13,5391
P,4,90,5722
H,14,82,2938
P,94,30,6836
U,99,61,1174
T,76,99,1954
S,3,58,6324
L,96,11,4010
B,1,2,1661
D,73,67,5342
O,26,48,1458
K,36,58,871
E,94,99,6038
S,64,73,4616
N,71,45,4402
S,94,91,3524
E,74,47,5605
H,39,11,1486
S,87,0,65
M,93,17,3359
P,97,0,5108
X,73,51,3112
N,5,15,4088
T,27,75,2227
E,39,19,3484
C,77,57,6390
R,97,95,2113
T,89,22,1861
V,47,43,5584
H,54,78,4923
D,52,84,5362
U,55,91,2250
C,29,68,697
G,66,43,3065
X,88,21,685
G,58,32,858
P,98,91,6356
L,38,38,4961
T,14,30,6512
J,15,92,6108
W,78,76,4578
V,20,57,1489
R,57,47,823
J,41,4,4028
H,44,18,3555
G,3,36,4808
F,14,47,473
M,14,42,1608
E,79,68,1142
T,75,2,281
O,50,5,3980
K,39,13,5886
E,37,31,3060
P,37,85,5689
V,75,29,4989
L,3,71,5474
Q,13,62,625
F,77,97,1864
J,55,1,770
F,36,81,6639
A,23,23,5066
U,51,63,401
W,1,35,1879
B,88,90,3702
H,99,44,5870
L,0,57,6779
L,46,92,210
Z,3,18,6180
L,46,61,6594
O,43,95,2765
A,98,19,6340
R,80,34,4763
R,26,8,1349
K,17,59,5251
F,49,58,5470
O,0,85,2159
D,70,18,4499
D,36,29,1213
B,61,39,5553
C,21,75,622
R,94,97,6393
X,58,51,3562
J,67,8,5176
H,46,75,4096
C,27,30,1415
A,84,41,4760
M,92,71,4757
B,76,57,5593
O,26,84,1750
T,95,40,1976
E,10,86,4782
Y,59,51,2733
X,27,87,1216
H,85,27,2631
G,58,12,6624
E,61,59,1524
F,1,33,3922
I,45,48,1423
N,64,61,1397
W,11,70,6396
Z,93,33,1837
E,38,71,6728
Q,69,40,3314
F,72,96,1883
F,38,36,6410
M,40,24,241
V,10,84,1476
Z,27,32,1778
J,18,85,1942
U,38,81,497
D,58,13,1992
O,84,22,4683
W,88,41,6270
Z,24,75,5297
X,0,85,4058
N,70,68,6276
O,4,25,1319
F,27,12,6546
T,70,98,439
F,52,51,711
J,97,91,2012
P,92,97,1430
K,81,13,6846
E,52,55,4357
T,3,26,95
M,33,75,4821
H,84,77,1917
X,71,87,3295
K,28,17,4335
H,37,29,1362
N,29,88,5678
S,52,79,3088
R,93,59,1409
D,31,71,5014
B,10,53,3348
I,17,53,6226
F,69,83,2480
S,94,39,884
V,56,72,666
A,22,19,5098
I,4,63,1619
O,39,11,808
W,81,9,3811
E,7,7,4151
Y,10,96,6837
X,83,31,4779
O,85,23,5370
O,34,36,5304
Z,75,78,4566
N,21,72,6025
C,41,38,4286
V,32,75,6524
K,50,87,6109
S,85,19,4829
Q,72,34,2845
E,95,6,1775
X,91,91,1050
T,93,33,1041
R,74,41,6768
B,35,23,1852
D,74,50,1961
F,31,74,4053
V,19,52,6539
T,63,59,1768
Y,31,41,1
T,68,67,490
Y,69,22,3105
D,87,75,1350
A,70,96,6707
V,27,26,3226
S,99,85,2817
B,45,55,1308
Q,20,71,5077
I,49,44,6612
E,67,62,2499
E,32,15,4896
D,37,32,4572
D,72,78,3366
L,93,75,4734
N,1,92,2786
D,58,26,532
T,54,94,6537
G,65,50,6692
K,86,30,955
E,56,31,3185
U,94,19,3871
U,73,99,6419
F,61,72,3775
R,48,50,4194
I,18,14,1627
W,62,38,6068
G,39,62,6368
T,48,72,5292
W,66,90,2025
F,13,74,3212
V,2,51,2789
R,25,99,4314
D,67,37,4307
D,86,74,5959
B,59,55,3437
J,1,47,4859
K,29,99,1125
L,83,88,3470
I,34,44,5766
D,86,30,2230
Y,23,45,3235
O,78,58,6789
R,77,60,1134
B,88,78,2316
H,20,48,2026
S,97,89,5016
A,56,46,3929
S,49,95,6974
N,85,35,992
N,58,27,3345
W,60,51,836
Z,21,99,3158
F,67,0,321
O,54,33,2159
H,63,68,5771
R,66,26,4740
F,0,43,4346
Y,83,46,5273
V,44,11,698
X,16,16,1993
E,59,93,224
P,19,44,6527
W,98,72,1271
Y,24,9,387
P,73,40,5800
E,55,95,3385
I,35,28,6635
Y,93,28,5642
V,58,58,6476
M,43,42,4372
X,80,99,915
P,90,30,3289
U,62,88,5916
C,63,65,1941
J,39,51,3161
B,35,64,5246
I,21,16,3797
M,78,60,4666
M,69,68,2574
M,28,30,124
O,88,95,3931
K,19,34,526
E,49,63,726
C,27,2,1621
B,86,52,3083
C,96,23,4486
G,41,39,2201
T,63,44,267
L,42,15,6165
L,45,85,2988
C,32,34,2327
N,1,40,2851
B,4,57,6103
A,60,52,5663
G,22,4,981
R,66,27,6458
Y,70,15,55
Y,69,45,5014
H,71,80,5424
X,16,41,3059
T,22,14,1152
K,83,65,724
A,65,62,5455
F,46,41,1191
X,49,54,97
S,85,17,4237
T,34,24,5080
G,66,28,656
W,98,35,6711
I,79,97,406
R,18,25,6554
T,33,21,3863
J,20,24,6814
P,8,97,4353
N,65,89,2756
U,70,71,3288
S,20,82,5137
V,82,97,3910
T,28,35,66
B,48,71,6105
K,73,75,6760
E,4,54,5425
H,99,7,5797
S,72,94,1243
P,16,17,1136
F,60,8,2285
X,3,89,2284
K,93,40,6452
C,26,68,3661
V,61,7,3072
G,89,94,448
Z,71,37,3871
P,59,13,3637
C,88,63,3538
B,73,67,856
M,60,1,736
Z,94,54,1280
M,53,54,5496
D,15,29,3480
N,50,73,4169
Q,48,27,6309
G,40,27,414
Y,10,47,5141
N,35,43,5600
B,88,34,1628
B,35,78,3197
D,3,98,6891
R,68,17,2344
O,93,45,6462
D,1,12,518
G,43,56,740
U,20,82,1103
X,85,49,2164
Y,43,33,6623
N,10,59,1021
J,91,30,3919
L,29,5,6682
E,34,55,5046
N,89,1,3244
X,64,59,305
P,13,57,2790
H,62,42,1209
D,86,84,2870
C,81,60,4346
Z,99,16,3340
W,3,39,5422
D,23,38,4845
N,51,72,5919
G,8,68,4160
I,85,63,127
P,10,31,3780
I,88,32,1768
L,18,39,5539
A,73,13,5745
H,95,73,1991
C,35,68,151
N,66,15,2499
Y,52,35,2990
L,58,18,4751
A,37,51,4651
M,58,18,2665
J,7,9,5559
W,69,72,6301
E,85,31,4115
W,17,33,2622
T,92,13,115
R,41,37,6471
S,68,88,6878
E,6,59,991
W,81,67,3015
M,7,78,3376
K,6,44,1530
C,22,41,4064
M,72,20,3811
X,78,77,4697
M,11,28,6494
B,39,97,892
D,78,58,5700
V,75,47,6187
L,52,49,2771
R,81,34,916
N,91,50,6036
G,3,86,1209
N,94,49,3181
J,45,14,5692
L,99,48,6533
O,40,36,2601
K,31,52,1680
F,43,25,4734
H,16,40,885
O,46,67,1762
U,68,91,1509
U,12,41,471
O,21,52,5458
V,37,8,5157
R,30,10,2425
V,5,5,2940
C,37,81,2744
P,73,15,3261
G,32,79,6668
V,67,67,1079
X,76,6,3958
U,35,57,1038
R,58,25,5617
E,24,94,876
T,73,5,6192
X,94,7,5131
F,39,24,2086
I,77,0,5673
Y,66,34,5121
Q,75,97,1958
E,30,72,2134
D,91,88,5970
S,46,9,3889
P,78,86,6399
A,73,74,2190
I,82,27,1831
M,10,87,1745
K,26,88,2108
G,64,27,216
K,56,25,6989
M,30,14,4780
B,49,41,2380
N,27,7,1658
D,81,57,1579
H,38,13,4592
A,93,64,6222
S,44,68,4033
G,76,87,816
B,69,64,336
K,53,92,3241
D,25,8,1952
L,79,34,1455
I,80,28,2945
V,78,64,6987
U,98,72,3691
E,29,99,1803
H,61,91,5118
W,64,86,1693
Q,29,12,3094
I,79,99,6147
X,74,99,5265
J,36,84,4077
A,82,60,4383
F,11,58,5535
Q,64,11,6150
I,70,37,2373
D,89,55,5620
R,33,83,2070
O,47,23,4870
I,54,32,3269
V,31,8,766
B,24,98,2795
D,11,49,4056
M,0,1,4009
A,35,53,2348
J,74,94,5126
X,50,47,2222
B,74,94,1289
M,90,22,514
W,36,11,708
M,1,70,4637
W,69,39,43
T,29,61,2498
C,91,1,1661
D,22,65,1656
B,61,89,1081
J,69,92,4258
S,4,28,4260
K,23,75,1344
W,10,24,1972
M,77,7,3320
Y,10,46,5055
T,29,30,5612
U,94,28,2734
B,13,35,6296
R,61,70,1326
R,67,34,6793
X,54,50,6066
S,79,42,29
S,79,32,2292
Q,62,19,1034
B,66,91,406
M,41,62,6734
W,25,48,281
D,20,34,6743
M,28,25,2971
V,83,0,5454
O,46,51,1292
X,58,83,6826
J,26,63,2100
X,53,54,1975
A,98,5,682
M,69,8,5778
Z,78,62,6815
H,63,84,6037
U,29,17,6159
Y,73,98,606
X,62,76,2758
W,56,46,1373
I,2,82,1103
X,63,80,5226
B,82,93,6269
U,18,60,4121
F,73,18,5140
M,21,38,366
A,27,19,2900
Y,68,43,5950
P,19,4,5269
Q,98,29,2535
V,4,13,4908
U,79,14,2976
S,57,45,3281
B,71,51,1153
F,72,58,2403
U,8,0,2263
F,90,93,2801
Y,33,26,3154
Q,25,94,5386
M,2,16,3889
Y,12,72,4291
P,16,87,1492
I,86,72,6173
M,33,61,585
V,42,2,5787
S,65,89,2769
R,23,72,620
V,82,30,5974
T,23,9,6720
D,33,2,5230
R,6,51,3792
L,11,68,2665
L,47,83,3023
W,91,39,6865
B,59,14,2148
W,24,65,6151
Q,67,32,2230
B,17,6,2169
O,95,54,6889
Z,37,78,3525
U,79,0,5751
P,82,65,3843
O,67,25,3639
A,56,33,303
H,56,0,6462
R,89,65,19
N,80,27,5013
N,87,85,6669
O,12,74,3891
K,33,17,5594
Z,68,56,4407
V,10,99,4244
C,28,69,1637
G,18,78,1192
Q,68,95,174
Z,87,13,14
S,42,50,1617
E,68,29,1506
B,78,81,738
O,43,47,2682
B,47,94,6396
L,13,22,1622
V,25,22,1843
M,95,26,3583
X,73,23,582
E,82,84,1995
Q,47,21,1221
H,5,18,1495
S,96,27,4149
D,26,9,5488
M,98,24,4887
D,79,45,6974
X,74,59,1216
C,53,55,5852
X,50,29,6157
Q,92,96,6628
K,68,46,201
A,33,1,6591
D,29,70,3032
A,54,4,4876
F,32,52,3929
G,55,11,807
I,85,80,6393
I,30,26,6502
I,50,81,2136
N,10,61,5855
D,71,85,3714
W,86,71,3127
Q,80,51,4738
H,22,8,2587
N,33,21,1106
X,18,68,5525
B,84,25,5020
Y,79,52,669
N,77,95,466
T,36,2,2774
P,41,21,4336
G,95,29,5331
F,10,82,3908
L,47,31,1307
H,93,82,1806
R,83,45,3399
G,42,36,5444
N,63,15,5034
B,52,24,59
H,2,45,796
M,21,62,2775
H,18,13,6609
S,29,88,4350
S,21,10,968
L,29,1,5902
J,46,30,6748
A,71,42,3016
S,56,6,831
Z,45,99,1024
S,55,57,5558
X,99,92,4618
B,23,0,853
V,68,42,4016
Z,41,78,2351
I,60,33,1036
D,53,55,5676
H,5,23,538
Q,61,14,1687
Y,26,78,4063
Z,68,22,6821
M,35,0,6900
E,92,28,4266
O,2,91,4729
O,21,1,6413
Y,96,88,4193
V,42,57,4626
G,22,31,4892
T,47,2,5106
S,14,42,6771
B,16,69,2228
D,78,73,2251
U,46,43,6847
N,66,14,4090
N,8,73,437
J,45,67,1492
D,2,22,4654
R,76,67,1923
V,67,65,2171
S,93,52,6956
Z,35,67,1284
W,66,56,2264
A,93,82,2006
Y,51,45,3041
O,55,22,4050
Z,69,48,1584
Q,32,29,2263
D,55,59,4667
C,91,36,4714
E,23,22,3094
Y,62,76,4683
Q,59,25,3928
T,70,70,4776
P,67,11,935
L,50,37,1265
J,21,63,5806
J,44,73,4190
Z,52,57,6022
B,97,62,3195
K,5,56,332
K,52,73,621
H,84,32,2114
A,70,91,4784
F,46,6,2024
A,43,38,6380
L,45,40,3009
V,10,51,1375
V,52,2,992
D,36,91,25
F,68,29,4221
Z,52,95,3340
A,5,95,4654
Y,99,27,4950
W,30,48,1633
O,8,45,1319
M,73,58,3527
T,59,28,435
C,37,89,5768
L,73,9,4874
B,76,18,6126
U,53,2,4227
R,72,10,5461
W,56,27,6654
L,98,79,5081
O,66,75,4718
R,10,41,5157
Z,24,75,1956
L,1,15,4657
K,95,69,2429
Q,95,68,4466
B,52,89,6388
U,92,4,3239
G,78,54,6056
U,57,86,2459
X,40,86,5399
I,99,55,638
E,76,12,6685
U,52,47,3904
Y,53,53,4692
Y,78,4,1165
M,2,86,965
F,77,49,2253
D,86,30,2902
Q,33,68,903
Q,17,76,5896
W,28,84,5155
L,86,50,4146
O,92,93,3567
Q,44,17,5698
Z,12,62,634
B,45,84,2457
F,92,20,2342
E,53,32,6551
O,81,32,738
R,51,34,6001
O,68,33,5802
B,34,82,1097
K,47,81,183
L,45,6,2692
L,98,56,6606
W,94,13,3481
J,83,15,2471
X,68,21,3165
W,60,20,5358
G,23,15,3763
T,5,25,1735
V,51,51,5340
Q,9,27,4889
X,67,40,1858
Q,72,44,1753
Q,42,95,407
N,77,19,5731
U,36,11,404
L,0,24,6697
G,28,46,1476
P,13,83,6568
M,26,45,1402
I,7,86,5630
W,79,29,3332
O,67,53,202
X,88,69,969
B,51,46,6860
K,70,45,4162
K,30,19,4422
I,53,38,2682
A,24,27,3235
D,85,68,6406
Q,93,6,6277
N,4,34,4478
N,94,14,2837
D,57,14,31
D,22,78,4510
K,70,43,6725
V,27,43,6707
B,47,26,4756
G,31,2,1295
Z,51,95,5044
H,38,80,2035
V,6,18,309
R,29,56,4742
T,85,1,4389
N,80,76,4523
L,0,33,136
V,22,93,1378
A,24,49,3519
G,79,66,5042
A,41,93,40
V,50,73,1746
L,69,29,4206
X,98,84,335
T,84,73,3402
M,74,59,2594
W,86,46,234
O,20,70,1137
R,53,55,4281
F,86,25,1896
V,42,21,3736
U,69,14,6535
B,41,32,6160
B,39,50,125
M,12,6,2901
X,13,72,3065
T,92,49,3667
I,37,71,955
H,65,77,1269
Y,27,38,4037
D,63,58,3839
L,71,6,3111
Q,91,55,4180
W,68,43,5723
H,83,78,4341
E,13,88,565
C,75,27,752
P,82,37,1930
U,0,15,4343
T,58,1,5508
W,76,69,3643
B,85,29,1127
H,2,83,1906
Z,27,29,5603
K,3,45,430
U,41,77,2534
F,2,34,2094
X,2,30,5589
H,99,34,5340
V,60,95,6316
N,20,19,6788
O,21,7,6868
G,28,60,4231
V,3,68,5142
R,95,79,2287
E,99,87,455
R,95,75,2266
K,74,1,2386
P,46,5,1953
A,40,9,878
D,67,83,6192
Q,12,6,4126
B,85,30,2895
T,93,62,635
G,43,71,5910
Z,74,90,5882
F,34,70,4823
K,9,55,977
X,70,65,112
D,93,44,5498
R,13,69,3457
H,41,17,4761
W,11,23,552
C,36,78,5637
S,96,83,5946
E,49,11,2350
J,80,5,5921
M,85,90,4695
U,9,29,4796
A,92,30,6678
I,28,62,5853
K,7,30,6334
X,50,15,5465
N,23,13,4439
N,38,26,525
Q,44,9,844
J,99,51,5122
P,86,25,1934
D,36,45,1806
V,13,93,6732
A,37,36,657
Y,63,32,6591
B,9,22,6447
Q,86,59,5786
F,22,62,1277
X,16,45,2316
Q,42,47,4074
J,37,0,4671
J,6,32,5598
B,95,64,2015
M,90,90,1054
H,3,51,2774
D,93,5,13
P,25,37,6036
K,31,96,175
M,9,90,6817
B,62,66,3965
K,95,85,5282
R,73,94,5657
V,33,7,6806
X,57,31,2316
L,13,7,4932
H,91,74,116
O,37,68,2359
U,90,45,4701
X,46,65,6945
P,99,4,6915
N,70,31,2919
J,20,92,5845
S,60,44,5715
V,90,34,1315
D,42,83,1481
R,5,11,3289
B,7,49,161
P,75,7,4105
A,98,3,2782
H,7,61,2109
I,47,85,1812
C,39,50,6836
N,1,16,3297
E,12,16,1490
C,15,22,6375
X,19,33,5261
G,8,33,6637
D,17,62,6924
W,64,4,5006
Q,19,64,4712
K,22,94,4780
I,98,80,4289
W,72,91,6773
V,13,77,6070
I,70,23,5595
J,87,38,1325
H,22,40,3826
I,25,56,6531
J,94,51,547
N,93,86,6337
T,57,94,3817
F,71,76,3455
Y,8,86,1764
I,93,62,2598
M,51,55,2012
Q,22,61,5117
Y,66,31,6998
Y,4,97,5128
O,37,3,401
Y,0,51,5096
I,47,17,2234
L,68,17,839
E,46,99,3786
G,36,63,5770
G,87,98,1342
D,55,68,4854
Y,11,22,5816
T,35,34,1234
T,72,18,2524
I,83,50,5003
E,50,20,3530
A,60,28,1017
K,13,56,3137
P,19,50,3368
S,11,73,5042
U,54,79,2553
W,46,65,4910
A,59,26,188
O,27,0,212
U,26,47,2915
B,27,55,5702
Y,11,88,1416
M,11,40,4408
F,25,76,5453
M,61,25,2288
W,30,95,5664
K,93,12,2261
Y,77,92,856
K,71,85,2869
D,33,56,6616
B,82,8,1892
U,15,28,6466
G,75,68,4452
P,29,30,1631
H,28,16,4368
P,77,23,2617
W,55,88,2091
J,31,7,6334
Z,67,85,2765
X,28,77,6868
V,67,18,1754
M,50,21,1511
S,44,86,1869
W,87,59,3414
P,52,65,2549
M,48,33,5952
T,70,53,6027
V,5,56,5406
F,31,4,4725
Z,87,69,4839
X,92,53,3296
S,98,89,2876
J,1,91,1491
R,94,21,6029
K,57,23,2132
P,70,81,3814
O,79,61,704
M,20,58,167
I,49,8,5134
W,57,89,304
S,44,65,4429
D,1,31,5129
Z,81,75,2336
E,28,32,6112
K,17,61,2188
C,65,89,1450
P,81,44,1380
P,48,91,1422
F,36,45,2269
G,78,73,4474
I,78,92,3831
Z,51,57,5792
K,61,91,2858
B,59,43,4600
V,15,53,825
J,0,14,1705
C,11,14,2071
Y,75,46,2406
U,74,34,5592
S,84,0,5923
C,83,32,3998
B,47,99,5843
E,34,54,4516
F,65,29,29
Q,58,85,2202
T,4,1,3689
U,57,81,941
M,29,25,6811
X,80,96,4832
W,37,61,6374
J,38,30,4395
Z,79,99,674
M,17,9,474
J,29,5,4889
D,13,25,4922
F,79,52,6110
G,17,34,5228
Z,49,94,6428
H,70,36,1971
F,9,31,5960
P,65,78,3771
T,50,51,3426
V,8,82,6716
R,69,5,1536
R,59,46,4958
H,13,93,56
R,38,4,4504
I,39,89,6588
I,72,72,1835
T,9,50,4927
P,80,75,1048
U,7,52,4373
X,88,54,6836
Z,55,50,5577
F,98,8,6436
P,73,58,4423
L,48,38,4011
C,88,18,4590
B,37,78,4899
A,99,79,5203
B,50,58,5594
T,75,85,6150
T,28,35,1651
E,49,7,4652
Y,20,2,2626
X,79,71,4493
Q,69,50,6367
Z,81,91,3554
C,55,84,6800
B,76,97,1026
H,14,8,2316
L,69,92,2653
C,31,3,2392
L,24,75,4672
M,98,56,2232
T,37,48,1817
V,90,92,1173
B,31,4,6864
Y,16,69,1875
N,4,26,6425
L,57,94,3937
G,34,25,2669
F,97,49,5905
Q,69,50,5903
G,9,60,1893
F,44,5,5189
R,54,67,5149
N,21,47,2947
R,47,89,3652
P,76,99,4327
X,35,77,1214
T,59,71,3750
Z,32,36,3553
H,80,38,929
T,82,39,1231
C,16,83,5608
Z,22,65,1441
D,60,21,6401
T,74,60,1650
J,95,87,6086
M,97,97,4648
Y,34,70,4636
J,54,43,91
K,59,61,2990
E,46,90,883
Z,77,96,3638
Z,55,83,4627
Q,4,24,6119
L,99,58,6908
H,40,47,1643
D,23,87,4665
D,15,65,4414
A,37,25,1069
B,21,68,2966
K,47,38,1738
Y,39,4,3701
Y,83,50,2222
N,3,96,6692
U,40,24,4325
S,82,2,3542
L,77,83,2757
B,17,73,6106
D,46,85,207
O,54,24,5839
V,25,44,4191
C,43,43,2824
R,78,46,4237
G,83,56,6628
B,31,73,1814
O,77,30,6449
F,4,16,1475
M,3,70,3954
F,62,81,6677
N,49,11,6978
J,48,77,2870
P,30,99,6688
R,93,67,3869
R,86,71,2877
D,47,96,6101
K,54,12,6190
W,74,76,6128
J,44,45,4309
B,22,59,142
U,34,17,803
E,92,66,567
N,95,17,4420
A,45,21,2276
R,32,16,2155
W,58,19,4790
E,84,48,3233
O,46,39,670
Y,91,3,5128
J,22,2,635
D,30,3,5664
R,84,11,1189
M,9,30,499
M,27,8,4517
N,53,1,1364
F,75,46,1551
T,56,18,1115
H,88,62,590
Y,24,16,2399
P,1,81,6207
R,22,77,3458
Y,98,65,2246
V,28,43,327
A,85,28,3572
E,24,8,4997
F,58,30,4662
U,97,49,2952
F,56,82,2896
Y,89,16,234
S,23,14,3702
I,4,65,2085
J,69,96,4401
N,76,71,839
Y,64,72,5663
E,87,32,383
F,11,83,4855
Q,9,85,4000
N,39,89,5004
T,19,80,4144
M,73,96,6635
H,74,96,4276
X,51,24,6135
T,90,26,4612
J,10,4,4118
N,62,71,336
W,96,56,6050
M,86,3,3336
P,32,77,5448
I,33,58,4802
M,91,83,3897
D,23,27,4230
N,77,90,4202
Z,68,4,4629
J,14,49,3960
Z,90,58,5024
D,80,64,793
L,44,96,5170
L,72,26,1986
Z,91,60,6383
Z,60,49,4037
N,23,77,1403
B,37,12,3189
U,84,71,3036
I,15,49,203
J,12,17,1001
A,42,53,5894
D,45,68,2830
Q,26,53,4583
B,70,4,1924
F,6,96,6114
B,58,17,1902
L,74,50,582
J,74,53,641
V,87,81,1216
I,44,80,4109
A,35,43,847
Z,62,72,5999
G,69,10,5437
T,63,47,1988
M,64,23,5850
K,16,99,46
Y,84,58,3334
A,67,55,5920
W,74,75,4769
V,45,82,5473
W,10,64,251
O,36,50,2384
P,72,6,4730
Y,26,25,4523
B,17,23,3186
X,18,54,6478
R,90,31,1592
O,42,86,1721
M,42,80,2753
K,66,92,909
B,44,61,2382
N,51,80,4816
D,22,82,1180
P,21,97,944
B,36,19,3923
M,11,18,2942
E,12,26,6655
W,33,67,5767
F,77,23,2115
A,13,51,4150
K,2,67,5671
V,29,4,375
A,61,57,2216
W,36,14,5325
C,89,47,6082
W,98,53,1512
P,37,97,3695
L,45,80,2985
C,92,3,3666
I,18,30,5605
D,10,77,2847
O,19,55,2625
K,89,87,3248
I,74,9,4777
I,13,26,4656
A,64,83,3954
A,40,7,5054
A,77,21,262
P,88,78,1981
T,83,22,983
D,98,62,1527
F,3,42,5285
R,28,75,843
M,37,41,1062
H,28,92,2706
M,1,0,3081
W,59,33,3537
Z,7,99,3084
V,34,73,2718
E,44,23,2393
V,33,68,1990
T,33,58,6984
B,19,66,1057
Q,47,92,6503
E,4,89,5686
S,8,19,4875
N,3,28,964
M,3,26,5161
A,55,47,5435
I,31,13,690
E,48,4,3091
Y,23,10,942
K,87,25,369
F,82,32,3754
Q,15,16,3004
V,43,8,2395
P,0,76,4097
F,10,19,4596
P,98,84,6820
U,22,86,6275
O,63,93,5245
Y,72,62,5624
K,35,39,4894
I,46,71,4422
B,13,51,630
U,77,37,3791
B,56,2,1341
N,9,24,3719
K,70,50,2003
D,15,57,208
S,37,8,1141
O,47,8,885
S,29,49,3426
W,90,30,4964
A,82,8,3206
V,26,43,6331
P,67,39,2523
B,16,7,6871
Z,10,59,5789
Q,5,57,1824
F,93,35,6971
M,2,93,5484
M,14,18,4456
X,43,14,3860
U,5,18,5301
L,4,68,5900
I,11,59,1512
J,34,44,5626
A,27,84,219
B,85,47,6771
G,2,99,3881
O,9,29,4561
T,34,67,5740
R,36,83,3477
F,61,56,1265
Q,24,75,5269
I,36,92,6775
P,86,82,4570
N,77,95,705
P,78,73,3446
G,0,65,3494
Q,16,14,1672
Q,24,60,1122
B,34,28,2735
X,51,55,6904
P,89,86,2041
Z,44,23,623
E,83,64,5864
E,98,37,2908
Z,33,37,3864
W,9,24,303
B,85,41,2866
P,29,37,4854
S,10,70,5803
M,59,32,6485
E,80,72,3205
N,23,17,5194
Q,38,87,3660
A,19,71,536
W,89,65,2648
H,49,52,3865
X,29,33,6368
J,42,54,2925
J,46,60,2898
O,10,59,5287
T,43,55,6367
C,33,17,3827
S,83,14,5306
C,33,24,2443
M,98,64,5
L,16,31,6717
Z,54,83,580
X,16,64,1947
A,87,91,6709
H,77,16,3583
G,30,60,6571
M,30,30,4474
G,67,95,4504
J,84,54,1088
C,70,80,2671
B,76,39,4510
H,4,24,6129
O,61,34,1768
V,96,44,6029
G,1,55,1829
R,46,76,4144
I,38,88,6864
M,57,10,2309
G,73,94,1023
E,59,24,6171
V,88,52,4104
Q,62,34,1440
K,6,12,4737
I,35,1,995
U,43,11,6280
V,72,35,4414
A,71,30,3763
O,97,93,616
I,84,95,6536
H,54,76,6208
G,86,75,2525
S,59,85,6703
F,32,74,3919
F,47,77,2952
Z,12,73,5027
W,45,92,6488
F,73,10,2274
D,99,64,2083
U,29,1,325
U,73,53,3946
T,40,30,3962
B,29,23,5079
E,68,64,1023
P,90,20,3812
J,38,40,6339
M,10,21,6903
Q,93,75,1196
P,75,99,2436
I,16,30,3219
Y,16,11,1995
K,28,91,4064
R,0,54,3626
P,45,32,401
Q,33,25,2644
M,22,55,2178
D,15,81,2170
S,83,89,4425
L,96,4,2897
A,19,6,143
P,82,0,3959
Q,7,6,5719
S,79,72,1406
P,63,91,2122
W,1,0,5558
K,40,81,663
O,87,13,1706
V,54,28,1241
A,29,98,5148
A,41,60,2438
X,58,96,5616
A,7,94,2843
E,70,5,1078
T,87,44,1197
C,9,44,4168
B,18,60,940
R,98,37,2763
D,20,37,5419
G,49,10,5729
U,26,50,5520
U,75,73,987
H,13,73,1453
G,57,18,1383
D,47,62,4378
A,70,65,3873
V,25,18,6919
Y,15,93,1766
L,58,17,6321
T,90,45,3761
Z,49,28,1905
D,3,34,4966
